Program Time [s],data 0,data 1
41.4519,0,0
41.4618,0,0
41.4718,0,0
41.4818,0,0
41.4918,0,0
41.5018,0,0
41.5117,0,0
41.5217,0,0
41.5316,0,0
41.5416,0,0
41.5516,0,0
41.5615,0,0
41.5715,0,0
41.5815,0,0
41.5915,0,0
41.6015,0,0
41.6114,0,0
41.6214,0,0
41.6314,0,0
41.6414,0,0
41.6514,0,0
41.6613,0,0
41.6713,0,0
41.6813,0,0
41.6913,0,0
41.7013,0,0
41.7113,0,0
41.7212,0,0
41.7312,0,0
41.7411,0,0
41.7512,0,0
41.7612,0,0
41.771,0,0
41.781,0,0
41.791,0,0
41.801,0,0
41.8109,0,0
41.8209,0,0
41.8309,0,0
41.8409,0,0
41.8509,0,0
41.8608,0,0
41.8708,0,0
41.8808,0,0
41.8908,0,0
41.9008,0,0
41.9108,0,0
41.9207,0,0
41.9307,0,0
41.9406,0,0
41.9507,0,0
41.9607,0,0
41.9705,0,0
41.9805,0,0
41.9905,0,0
42.0005,0,0
42.0105,0,0
42.0204,0,0
42.0304,0,0
42.0404,0,0
42.0504,0,0
42.0604,0,0
42.0703,0,0
42.0803,0,0
42.0903,0,0
42.1003,0,0
42.1103,0,0
42.1202,0,0
42.1302,0,0
42.1401,0,0
42.1502,0,0
42.1602,0,0
42.1702,0,0
42.18,0,0
42.19,0,0
42.2,0,0
42.21,0,0
42.22,0,0
42.2299,0,0
42.2399,0,0
42.2499,0,0
42.2599,0,0
42.2699,0,0
42.2798,0,0
42.2898,0,0
42.2998,0,0
42.3098,0,0
42.3198,0,0
42.3298,0,0
42.3397,0,0
42.3497,0,0
42.3596,0,0
42.3697,0,0
42.3797,0,0
42.3895,0,0
42.3995,0,0
42.4095,0,0
42.4195,0,0
42.4294,0,0
42.4394,0,0
42.4494,0,0
42.4594,0,0
42.4694,0,0
42.4793,0,0
42.4893,0,0
42.4993,0,0
42.5093,0,0
42.5193,0,0
42.5292,0,0
42.5392,0,0
42.5491,0,0
42.5591,0,0
42.5691,0,0
42.579,0,0
42.589,0,0
42.599,0,0
42.609,0,0
42.619,0,0
42.6289,0,0
42.6389,0,0
42.6489,0,0
42.6589,0,0
42.6688,0,0
42.6788,0,0
42.6888,0,0
42.6988,0,0
42.7088,0,0
42.7187,0,0
42.7287,0,0
42.7386,0,0
42.7487,0,0
42.7587,0,0
42.7686,0,0
42.7785,0,0
42.7885,0,0
42.7985,0,0
42.8085,0,0
42.8185,0,0
42.8284,0,0
42.8384,0,0
42.8484,0,0
42.8584,0,0
42.8684,0,0
42.8783,0,0
42.8883,0,0
42.8983,0,0
42.9083,0,0
42.9183,0,0
42.9282,0,0
42.9381,0,0
42.9481,0,0
42.9582,0,0
42.9681,0,0
42.978,0,0
42.988,0,0
42.998,0,0
43.008,0,0
43.0179,0,0
43.0279,0,0
43.0379,0,0
43.0479,0,0
43.0579,0,0
43.0678,0,0
43.0778,0,0
43.0878,0,0
43.0978,0,0
43.1078,0,0
43.1177,0,0
43.1277,0,0
43.1376,0,0
43.1477,0,0
43.1577,0,0
43.1675,0,0
43.1775,0,0
43.1875,0,0
43.1975,0,0
43.2075,0,0
43.2174,0,0
43.2274,0,0
43.2374,0,0
43.2474,0,0
43.2574,0,0
43.2673,0,0
43.2773,0,0
43.2873,0,0
43.2973,0,0
43.3073,0,0
43.3172,0,0
43.3272,0,0
43.3372,0,0
43.3472,0,0
43.3572,0,0
43.367,0,0
43.377,0,0
43.387,0,0
43.397,0,0
43.407,0,0
43.4169,0,0
43.4269,0,0
43.4369,0,0
43.4469,0,0
43.4569,0,0
43.4668,0,0
43.4768,0,0
43.4868,0,0
43.4968,0,0
43.5066,0,0
43.5167,0,0
43.5267,0,0
43.5367,0,0
43.5467,0,0
43.5565,0,0
43.5665,0,0
43.5765,0,0
43.5865,0,0
43.5965,0,0
43.6064,0,0
43.6164,0,0
43.6264,0,0
43.6364,0,0
43.6464,0,0
43.6563,0,0
43.6663,0,0
43.6763,0,0
43.6863,0,0
43.6963,0,0
43.7062,0,0
43.7161,0,0
43.7262,0,0
43.7362,0,0
43.7461,0,0
43.756,0,0
43.766,0,0
43.776,0,0
43.786,0,0
43.7959,0,0
43.8059,0,0
43.8159,0,0
43.8259,0,0
43.8359,0,0
43.8458,0,0
43.8558,0,0
43.8658,0,0
43.8758,0,0
43.8858,0,0
43.8957,0,0
43.9057,0,0
43.9157,0,0
43.9257,0,0
43.9355,0,0
43.9455,0,0
43.9555,0,0
43.9655,0,0
43.9755,0,0
43.9854,0,0
43.9954,0,0
44.0054,0,0
44.0154,0,0
44.0254,0,0
44.0353,0,0
44.0453,0,0
44.0553,0,0
44.0653,0,0
44.0753,0,0
44.0852,0,0
44.0952,0,0
44.1051,0,0
44.1151,0,0
44.1252,0,0
44.135,0,0
44.145,0,0
44.155,0,0
44.165,0,0
44.175,0,0
44.1849,0,0
44.1949,0,0
44.2049,0,0
44.2149,0,0
44.2249,0,0
44.2348,0,0
44.2448,0,0
44.2548,0,0
44.2648,0,0
44.2748,0,0
44.2847,0,0
44.2947,0,0
44.3047,0,0
44.3146,0,0
44.3247,0,0
44.3345,0,0
44.3445,0,0
44.3545,0,0
44.3645,0,0
44.3745,0,0
44.3844,0,0
44.3944,0,0
44.4044,0,0
44.4144,0,0
44.4244,0,0
44.4343,0,0
44.4443,0,0
44.4543,0,0
44.4643,0,0
44.4742,0,0
44.4842,0,0
44.4941,0,0
44.5042,0,0
44.5142,0,0
44.524,0,0
44.534,0,0
44.544,0,0
44.554,0,0
44.564,0,0
44.5739,0,0
44.5839,0,0
44.5939,0,0
44.6039,0,0
44.6139,0,0
44.6238,0,0
44.6338,0,0
44.6438,0,0
44.6538,0,0
44.6638,0,0
44.6737,0,0
44.6837,0,0
44.6936,0,0
44.7037,0,0
44.7137,0,0
44.7235,0,0
44.7335,0,0
44.7435,0,0
44.7535,0,0
44.7635,0,0
44.7734,0,0
44.7834,0,0
44.7934,0,0
44.8034,0,0
44.8134,0,0
44.8233,0,0
44.8333,0,0
44.8433,0,0
44.8533,0,0
44.8632,0,0
44.8732,0,0
44.8831,0,0
44.8932,0,0
44.9032,0,0
44.913,0,0
44.923,0,0
44.933,0,0
44.943,0,0
44.953,0,0
44.9629,0,0
44.9729,0,0
44.9829,0,0
44.9929,0,0
45.0029,0,0
45.0128,0,0
45.0228,0,0
45.0328,0,0
45.0428,0,0
45.0528,0,0
45.0627,0,0
45.0727,0,0
45.0826,0,0
45.0926,0,0
45.1025,0,0
45.1125,0,0
45.1225,0,0
45.1325,0,0
45.1425,0,0
45.1524,0,0
45.1624,0,0
45.1724,0,0
45.1824,0,0
45.1924,0,0
45.2023,0,0
45.2123,0,0
45.2223,0,0
45.2323,0,0
45.2423,0,0
45.2523,0,0
45.2622,0,0
45.2722,0,0
45.2821,0,0
45.2922,0,0
45.3022,0,0
45.312,0,0
45.322,0,0
45.332,0,0
45.342,0,0
45.352,0,0
45.3619,0,0
45.3719,0,0
45.3819,0,0
45.3919,0,0
45.4019,0,0
45.4118,0,0
45.4218,0,0
45.4318,0,0
45.4418,0,0
45.4518,0,0
45.4617,0,0
45.4716,0,0
45.4817,0,0
45.4916,0,0
45.5017,0,0
45.5117,0,0
45.5215,0,0
45.5315,0,0
45.5415,0,0
45.5515,0,0
45.5615,0,0
45.5714,0,0
45.5814,0,0
45.5914,0,0
45.6014,0,0
45.6114,0,0
45.6213,0,0
45.6313,0,0
45.6413,0,0
45.6513,0,0
45.6613,0,0
45.6712,0,0
45.6812,0,0
45.6911,0,0
45.7012,0,0
45.711,0,0
45.721,0,0
45.731,0,0
45.741,0,0
45.751,0,0
45.7609,0,0
45.7709,0,0
45.7809,0,0
45.7909,0,0
45.8009,0,0
45.8108,0,0
45.8208,0,0
45.8308,0,0
45.8408,0,0
45.8508,0,0
45.8607,0,0
45.8707,0,0
45.8806,0,0
45.8906,0,0
45.9007,0,0
45.9105,0,0
45.9205,0,0
45.9305,0,0
45.9405,0,0
45.9505,0,0
45.9604,0,0
45.9704,0,0
45.9804,0,0
45.9904,0,0
46.0004,0,0
46.0103,0,0
46.0203,0,0
46.0303,0,0
46.0403,0,0
46.0503,0,0
46.0602,0,0
46.0702,0,0
46.0802,0,0
46.0902,0,0
46.1002,0,0
46.11,0,0
46.12,0,0
46.13,0,0
46.14,0,0
46.15,0,0
46.1599,0,0
46.1699,0,0
46.1799,0,0
46.1899,0,0
46.1998,0,0
46.2098,0,0
46.2198,0,0
46.2298,0,0
46.2398,0,0
46.2497,0,0
46.2596,0,0
46.2697,0,0
46.2797,0,0
46.2897,0,0
46.2995,0,0
46.3095,0,0
46.3195,0,0
46.3295,0,0
46.3395,0,0
46.3494,0,0
46.3594,0,0
46.3694,0,0
46.3794,0,0
46.3894,0,0
46.3993,0,0
46.4093,0,0
46.4193,0,0
46.4293,0,0
46.4393,0,0
46.4492,0,0
46.4591,0,0
46.4692,0,0
46.4792,0,0
46.4892,0,0
46.499,0,0
46.509,0,0
46.519,0,0
46.529,0,0
46.539,0,0
46.5489,0,0
46.5589,0,0
46.5689,0,0
46.5789,0,0
46.5889,0,0
46.5988,0,0
46.6088,0,0
46.6188,0,0
46.6288,0,0
46.6388,0,0
46.6487,0,0
46.6587,0,0
46.6686,0,0
46.6786,0,0
46.6887,0,0
46.6985,0,0
46.7085,0,0
46.7185,0,0
46.7285,0,0
46.7385,0,0
46.7484,0,0
46.7584,0,0
46.7684,0,0
46.7784,0,0
46.7884,0,0
46.7983,0,0
46.8083,0,0
46.8183,0,0
46.8283,0,0
46.8383,0,0
46.8482,0,0
46.8582,0,0
46.8681,0,0
46.8781,0,0
46.8882,0,0
46.898,0,0
46.908,0,0
46.918,0,0
46.928,0,0
46.938,0,0
46.9479,0,0
46.9579,0,0
46.9679,0,0
46.9779,0,0
46.9879,0,0
46.9978,0,0
47.0078,0,0
47.0178,0,0
47.0278,0,0
47.0377,0,0
47.0476,0,0
47.0577,0,0
47.0676,0,0
47.0777,0,0
47.0875,0,0
47.0975,0,0
47.1075,0,0
47.1175,0,0
47.1275,0,0
47.1374,0,0
47.1474,0,0
47.1574,0,0
47.1674,0,0
47.1774,0,0
47.1873,0,0
47.1973,0,0
47.2073,0,0
47.2173,0,0
47.2273,0,0
47.2372,0,0
47.2472,0,0
47.2571,0,0
47.2672,0,0
47.2772,0,0
47.287,0,0
47.297,0,0
47.307,0,0
47.317,0,0
47.327,0,0
47.3369,0,0
47.3469,0,0
47.3569,0,0
47.3669,0,0
47.3769,0,0
47.3868,0,0
47.3968,0,0
47.4068,0,0
47.4168,0,0
47.4267,0,0
47.4366,0,0
47.4467,0,0
47.4567,0,0
47.4667,0,0
47.4765,0,0
47.4865,0,0
47.4965,0,0
47.5065,0,0
47.5165,0,0
47.5264,0,0
47.5364,0,0
47.5464,0,0
47.5564,0,0
47.5663,0,0
47.5763,0,0
47.5863,0,0
47.5963,0,0
47.6063,0,0
47.6162,0,0
47.6261,0,0
47.6361,0,0
47.6461,0,0
47.6561,0,0
47.666,0,0
47.676,0,0
47.686,0,0
47.696,0,0
47.706,0,0
47.7159,0,0
47.7259,0,0
47.7359,0,0
47.7459,0,0
47.7559,0,0
47.7658,0,0
47.7758,0,0
47.7858,0,0
47.7958,0,0
47.8058,0,0
47.8157,0,0
47.8257,0,0
47.8356,0,0
47.8456,0,0
47.8557,0,0
47.8655,0,0
47.8755,0,0
47.8855,0,0
47.8955,0,0
47.9055,0,0
47.9154,0,0
47.9254,0,0
47.9354,0,0
47.9454,0,0
47.9554,0,0
47.9653,0,0
47.9753,0,0
47.9853,0,0
47.9953,0,0
48.0053,0,0
48.0152,0,0
48.0252,0,0
48.0352,0,0
48.0452,0,0
48.0552,0,0
48.065,0,0
48.075,0,0
48.085,0,0
48.095,0,0
48.105,0,0
48.1149,0,0
48.1249,0,0
48.1349,0,0
48.1449,0,0
48.1549,0,0
48.1648,0,0
48.1748,0,0
48.1848,0,0
48.1948,0,0
48.2048,0,0
48.2147,0,0
48.2247,0,0
48.2346,0,0
48.2447,0,0
48.2547,0,0
48.2645,0,0
48.2745,0,0
48.2845,0,0
48.2945,0,0
48.3045,0,0
48.3144,0,0
48.3244,0,0
48.3344,0,0
48.3444,0,0
48.3544,0,0
48.3643,0,0
48.3743,0,0
48.3843,0,0
48.3943,0,0
48.4043,0,0
48.4142,0,0
48.4241,0,0
48.4342,0,0
48.4442,0,0
48.4542,0,0
48.464,0,0
